Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
13Aug1997,0.366,94.893,3.828,0.207,41.563,87.921,5.624,75.958,95.529,7.840,2.241,3.611,0.341,57.636,92.828,93.849,5.709,0.172,0.328
14Aug1997,0.327,94.364,3.775,0.197,39.488,89.088,5.923,73.122,95.260,8.628,2.575,3.665,0.404,59.094,92.743,93.396,5.586,0.184,0.326
15Aug1997,0.353,93.974,3.729,0.189,39.013,89.150,6.639,71.692,95.198,9.254,3.102,3.690,0.480,60.502,92.222,93.095,5.755,0.228,0.334
16Aug1997,0.351,93.757,3.659,0.182,43.381,89.451,7.373,73.254,95.307,10.173,5.470,3.983,0.509,61.345,91.624,93.783,6.450,0.186,0.332
17Aug1997,0.381,93.957,3.617,0.177,44.972,91.618,8.025,82.208,95.908,12.748,14.868,4.898,0.584,61.489,91.434,94.364,7.309,0.278,0.340
18Aug1997,0.384,94.743,3.651,0.174,46.956,92.422,8.314,86.643,96.488,19.175,24.049,4.850,0.661,63.352,91.914,95.137,7.884,0.255,0.360
19Aug1997,0.379,95.358,3.790,0.174,50.055,93.662,8.708,88.533,96.658,30.050,36.635,4.677,0.706,64.771,92.744,95.806,8.509,0.228,0.363
20Aug1997,0.374,96.024,4.006,0.176,55.702,94.527,9.174,90.744,97.063,43.569,47.350,4.861,0.751,65.815,93.800,96.040,9.356,0.234,0.369
21Aug1997,0.373,96.135,4.327,0.176,58.447,95.135,9.771,90.618,97.185,55.029,55.365,5.386,0.760,66.438,94.697,96.675,10.444,0.176,0.372
22Aug1997,0.363,96.124,4.684,0.176,67.580,95.463,10.190,91.147,96.431,61.745,57.399,5.654,0.780,66.902,94.346,96.219,11.519,0.157,0.369
23Aug1997,0.347,95.454,5.115,0.175,69.952,94.999,10.669,90.740,96.267,64.328,53.733,5.920,0.720,67.279,94.198,95.313,11.716,0.116,0.359
24Aug1997,0.322,95.502,5.569,0.170,73.733,94.320,10.824,90.913,96.932,64.132,48.457,6.217,0.693,67.428,94.097,95.564,11.447,0.086,0.340
25Aug1997,0.306,96.093,5.899,0.164,72.512,94.158,10.790,90.878,96.808,63.503,43.412,6.326,0.605,67.736,94.140,96.153,12.134,0.075,0.320
26Aug1997,0.292,95.957,6.066,0.157,69.875,94.606,10.838,90.034,96.656,63.366,39.749,6.418,0.545,67.672,94.485,95.760,12.067,0.051,0.303
27Aug1997,0.291,95.797,6.163,0.149,70.766,94.295,11.435,89.502,96.597,63.411,36.335,6.343,0.494,66.993,94.498,95.781,12.199,0.055,0.295
28Aug1997,0.272,95.699,6.208,0.141,70.881,94.056,11.161,88.600,96.506,62.945,33.432,6.298,0.448,66.428,94.181,95.666,12.555,0.057,0.288
29Aug1997,0.262,95.642,6.303,0.134,70.842,94.053,11.112,88.988,96.708,63.271,31.004,6.514,0.421,66.317,94.050,95.621,11.767,0.056,0.270
30Aug1997,0.238,95.814,6.354,0.127,70.265,94.335,10.724,90.736,96.974,64.232,29.820,6.330,0.392,66.247,94.038,96.021,12.633,0.068,0.256
31Aug1997,0.222,96.124,6.357,0.120,70.987,94.822,10.552,91.335,97.118,65.228,29.948,6.308,0.365,67.002,94.220,96.213,12.584,0.079,0.233
01Sep1997,0.205,96.326,6.276,0.113,69.403,95.227,10.514,92.043,97.309,66.649,31.035,6.227,0.366,67.696,94.641,96.454,11.821,0.069,0.216
02Sep1997,0.198,96.455,6.215,0.108,73.385,95.512,10.600,92.449,97.163,68.407,32.156,6.131,0.354,68.679,94.855,96.618,11.819,0.081,0.204
03Sep1997,0.186,96.584,6.169,0.102,71.955,95.508,10.478,92.698,97.074,69.777,31.471,6.290,0.378,69.588,95.164,96.272,12.006,0.097,0.194
04Sep1997,0.177,96.485,6.141,0.098,65.150,95.291,10.527,91.604,96.930,69.748,30.196,6.255,0.378,70.193,95.381,96.320,12.192,0.118,0.184
