Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
11Mar1990,2.6548,0.0000,1.6111,3.3815,0.3015,0.0000,0.7837,0.0140,0.0000,0.4971,0.0000,1.2893,0.9738,0.03651,0.00008,0.0000,0.7701,0.06164,2.6714
12Mar1990,2.6225,0.0000,1.6141,3.3031,0.2469,0.0000,0.7714,0.0098,0.0000,0.4606,0.0000,1.2647,0.9255,0.03357,0.00004,0.0000,0.7688,0.04344,2.6376
13Mar1990,2.5837,0.0000,1.6119,3.1918,0.1893,0.0000,0.7522,0.0068,0.0000,0.4198,0.0000,1.2988,0.8578,0.02951,0.00002,0.0000,0.7532,0.03404,2.6077
14Mar1990,2.4985,0.0000,1.6084,3.0796,0.2422,0.0000,0.7329,0.0075,0.0000,0.4282,0.0000,1.3919,0.8266,0.02834,0.00003,0.0000,0.7377,0.02750,2.5524
15Mar1990,2.3813,0.0000,1.5952,3.0027,0.1928,0.0000,0.7135,0.0095,0.0000,0.4519,0.0000,1.3368,0.8312,0.02703,0.00002,0.0000,0.7207,0.03354,2.4545
16Mar1990,2.2929,0.0000,1.5620,3.0070,0.2217,0.0000,0.6951,0.0163,0.0000,0.4970,0.0000,1.2268,0.9044,0.02673,0.00003,0.0000,0.6987,0.05081,2.3424
17Mar1990,2.2715,0.0000,1.5155,3.0874,0.2043,0.0000,0.6877,0.0267,0.0000,0.5275,0.0000,1.1125,1.0199,0.02644,0.00003,0.0000,0.6820,0.07441,2.2785
18Mar1990,2.3156,0.0000,1.4734,3.2044,0.1568,0.0000,0.6923,0.0434,0.0000,0.5496,0.0000,1.0082,1.1259,0.02591,0.00004,0.0000,0.6774,0.09158,2.2867
19Mar1990,2.3923,0.0000,1.4510,3.3042,0.0852,0.0000,0.6976,0.0551,0.0000,0.5539,0.0000,0.9964,1.1706,0.02433,0.00003,0.0000,0.6836,0.09194,2.3456
20Mar1990,2.4664,0.0000,1.4466,3.3698,0.1311,0.0000,0.7046,0.0532,0.0000,0.5503,0.0000,1.0799,1.1743,0.02157,0.00001,0.0000,0.6941,0.09330,2.4158
21Mar1990,2.5413,0.0000,1.4655,3.4463,0.2602,0.0000,0.7216,0.0608,0.0000,0.5682,0.0000,1.1714,1.2190,0.02148,0.00002,0.0000,0.7033,0.09085,2.4873
22Mar1990,2.6247,0.0000,1.4969,3.5835,0.3551,0.0000,0.7525,0.0759,0.0000,0.5898,0.0000,1.2589,1.3194,0.02450,0.00004,0.0000,0.7226,0.11193,2.5627
23Mar1990,2.7336,0.0000,1.5299,3.7163,0.2579,0.0000,0.7777,0.0706,0.0000,0.5833,0.0000,1.3467,1.3443,0.02675,0.00002,0.0000,0.7512,0.10399,2.6457
24Mar1990,2.8890,0.0000,1.5734,3.8177,0.3528,0.0000,0.7992,0.0705,0.0000,0.5930,0.0000,1.4826,1.3636,0.02918,0.00003,0.0000,0.7767,0.10654,2.7690
25Mar1990,3.0290,0.0000,1.6352,3.9430,0.4461,0.0000,0.8368,0.0745,0.0000,0.6089,0.0000,1.5740,1.4164,0.03437,0.00004,0.0000,0.8020,0.12082,2.9214
26Mar1990,3.1491,0.0000,1.7019,4.0635,0.4315,0.0000,0.8719,0.0707,0.0000,0.6131,0.0000,1.6060,1.4480,0.03891,0.00004,0.0000,0.8373,0.11876,3.0471
27Mar1990,3.2858,0.0000,1.7749,4.2233,0.5641,0.0000,0.9062,0.0843,0.0000,0.6530,0.0000,1.6813,1.5329,0.04845,0.00009,0.0000,0.8705,0.11806,3.1811
28Mar1990,3.4538,0.0000,1.8555,4.5722,0.6489,0.0000,0.9691,0.1174,0.0000,0.7163,0.0000,1.6996,1.7673,0.06060,0.00017,0.0000,0.9160,0.16491,3.3281
29Mar1990,3.7182,0.0000,1.9252,5.0407,0.7294,0.0000,1.0441,0.1203,0.0000,0.7528,0.0000,1.6023,1.9689,0.07051,0.00023,0.0000,0.9808,0.20072,3.5188
30Mar1990,4.0755,0.0000,2.0168,5.5479,0.6535,0.0000,1.1307,0.1265,0.0000,0.7961,0.0000,1.6901,2.1323,0.07693,0.00032,0.0000,1.0514,0.22581,3.8232
31Mar1990,4.4301,0.0000,2.1427,6.0353,0.7658,0.0000,1.2371,0.1370,0.0000,0.8455,0.0000,1.8030,2.2719,0.08256,0.00041,0.0000,1.1376,0.26562,4.1773
01Apr1990,4.7385,0.0000,2.2973,6.4211,0.8359,0.0000,1.3471,0.1695,0.0000,0.9315,0.0000,1.9813,2.3668,0.08721,0.00055,0.0000,1.2437,0.26059,4.5145
02Apr1990,4.9701,0.0000,2.4517,6.6384,0.9221,0.0000,1.4342,0.2100,0.0000,1.0321,0.0000,2.0971,2.3505,0.08654,0.00068,0.0000,1.3499,0.21991,4.8018
03Apr1990,5.1517,0.0000,2.6303,6.7253,0.8457,0.0000,1.4907,0.2541,0.0000,1.1440,0.0000,2.3823,2.3274,0.09557,0.00079,0.0000,1.4355,0.16276,5.0234
04Apr1990,5.2596,0.0000,2.8076,6.8232,1.1559,0.0000,1.5541,0.3983,0.0000,1.3170,0.0000,2.6245,2.4321,0.10830,0.00132,0.0000,1.5012,0.17979,5.1795
05Apr1990,5.3532,0.0000,2.9327,6.9386,1.0099,0.0002,1.6002,0.6831,0.0000,1.4271,0.0000,2.7165,2.5072,0.12189,0.00175,0.0000,1.5633,0.19959,5.2695
06Apr1990,5.5038,0.0000,3.0054,6.9995,1.3115,0.0059,1.6316,0.8779,0.0000,1.4856,0.0001,2.9894,2.5062,0.12629,0.00216,0.0000,1.6036,0.21178,5.3766
07Apr1990,5.6316,0.0000,3.0912,7.0117,1.3670,0.0137,1.6715,0.9869,0.0000,1.5354,0.0022,3.0083,2.4659,0.12891,0.00261,0.0000,1.6333,0.20191,5.5214
08Apr1990,5.6668,0.0000,3.1819,6.9532,1.1958,0.0207,1.7167,1.0486,0.0000,1.5745,0.0066,3.0113,2.3676,0.12803,0.00283,0.0000,1.6781,0.13346,5.6177
09Apr1990,5.6210,0.0000,3.2789,6.8171,1.1053,0.0264,1.7296,1.0941,0.0000,1.6191,0.0130,3.0755,2.2497,0.13384,0.00318,0.0000,1.7140,0.08384,5.6292
10Apr1990,5.4866,0.0000,3.3682,6.7015,1.4100,0.0280,1.7286,1.1296,0.0000,1.6740,0.0186,3.1684,2.2138,0.15037,0.00425,0.0000,1.7180,0.10340,5.5526
11Apr1990,5.3398,0.0000,3.4065,6.6719,1.4702,0.0271,1.7373,1.1732,0.0000,1.6993,0.0188,3.0916,2.2876,0.16608,0.00537,0.0000,1.7241,0.09960,5.4029
12Apr1990,5.2881,0.0002,3.4014,6.7239,1.5281,0.0241,1.7367,1.2012,0.0000,1.6997,0.0227,2.9623,2.3743,0.17326,0.00704,0.0000,1.7257,0.11351,5.2979
13Apr1990,5.3037,0.0006,3.3807,6.8107,1.7120,0.0196,1.7471,1.2013,0.0000,1.6972,0.0300,2.8968,2.4319,0.18274,0.00911,0.0000,1.7280,0.14296,5.2771
14Apr1990,5.3390,0.0016,3.3684,6.9244,1.9119,0.0146,1.7758,1.2097,0.0000,1.6934,0.0326,2.9063,2.5385,0.20097,0.01217,0.0000,1.7379,0.14710,5.3033
15Apr1990,5.3509,0.0037,3.3695,7.0837,2.0861,0.0120,1.8445,1.2361,0.0000,1.6979,0.0292,2.8516,2.6940,0.20690,0.01571,0.0001,1.7702,0.27441,5.3381
16Apr1990,5.3958,0.0057,3.3768,7.1485,1.6888,0.0147,1.8933,1.2180,0.0000,1.7087,0.0254,2.6122,2.6547,0.19827,0.01833,0.0002,1.8307,0.30438,5.3856
17Apr1990,5.4321,0.0060,3.3930,7.0453,1.1388,0.0220,1.9021,1.2178,0.0000,1.7290,0.0211,2.5512,2.4288,0.18674,0.01905,0.0001,1.8841,0.20037,5.4220
18Apr1990,5.3865,0.0060,3.4158,6.8209,1.1779,0.0285,1.8980,1.1971,0.0000,1.7608,0.0222,2.7039,2.1974,0.17925,0.01960,0.0001,1.8919,0.14180,5.4248
19Apr1990,5.2435,0.0063,3.4353,6.5336,1.4219,0.0247,1.8706,1.1788,0.0000,1.8086,0.0265,2.9474,2.0022,0.17784,0.02052,0.0000,1.8818,0.10695,5.3372
20Apr1990,5.0334,0.0064,3.4397,6.2126,1.2277,0.0269,1.8278,1.2264,0.0000,1.8389,0.0202,3.0621,1.8430,0.18155,0.02133,0.0000,1.8526,0.06593,5.1726
21Apr1990,4.8159,0.0071,3.4239,5.8942,1.2324,0.0339,1.7529,1.2807,0.0000,1.8408,0.0157,3.1335,1.7217,0.18664,0.02283,0.0001,1.7987,0.06030,4.9554
22Apr1990,4.5848,0.0079,3.3644,5.6140,1.3027,0.0312,1.6913,1.3245,0.0000,1.8085,0.0158,3.0141,1.6563,0.20407,0.02444,0.0001,1.7260,0.09354,4.7205
23Apr1990,4.4074,0.0081,3.2568,5.4314,1.1454,0.0287,1.6397,1.3753,0.0000,1.7535,0.0155,2.7520,1.6868,0.21739,0.02532,0.0001,1.6717,0.08460,4.5092
24Apr1990,4.2932,0.0071,3.1410,5.3549,1.2895,0.0197,1.5987,1.1863,0.0000,1.6824,0.0228,2.4705,1.7082,0.21357,0.02437,0.0001,1.6190,0.14591,4.3492
25Apr1990,4.2381,0.0053,3.0375,5.2660,1.3738,0.0101,1.5697,1.1406,0.0000,1.6134,0.0151,2.3668,1.6548,0.22241,0.02312,0.0000,1.5755,0.16235,4.2506
26Apr1990,4.2325,0.0044,2.9490,5.2741,1.3325,0.0048,1.5656,1.1020,0.0000,1.5587,0.0105,2.2737,1.8007,0.24492,0.02342,0.0000,1.5524,0.14934,4.2078
27Apr1990,4.2534,0.0043,2.8814,5.3373,1.3531,0.0037,1.5646,1.0511,0.0000,1.5234,0.0091,2.2240,2.0033,0.22921,0.02489,0.0000,1.5510,0.24721,4.2117
